Part,100,173,200
2,0.865195507,1.594909624,1.489363946
3,1.192120527,-0.033401249,0.406190167
4,-0.026418183,-0.334012487,0.361057926
5,-1.363838719,-0.38411436,-0.135396722
6,-0.977472787,-1.862119613,-1.918120234
7,1.400163721,0.69307591,0.631851371
8,-1.007193243,-0.634623725,-1.12830602
9,0.092463642,0.918534338,0.338491806
10,-0.175020465,0.041751561,-0.045132241
16,4.847736658,3.874544845,4.51322408
23,8.622234614,33.25929336,48.62998946
